config_id,seed,epoch,train_loss,train_acc,val_loss,val_acc,epoch_time
lr0.001_bs64_dr0.2_ls0.2,43,59,0.8840,0.9929,0.8756,0.9964,31.19
lr0.001_bs64_dr0.2_ls0.2,43,60,0.8834,0.9931,0.8755,0.9962,31.10
lr0.001_bs64_dr0.2_ls0.2,43,61,0.8841,0.9927,0.8759,0.9966,30.83
lr0.001_bs64_dr0.2_ls0.2,43,62,0.8817,0.9938,0.8756,0.9966,31.06
lr0.001_bs64_dr0.2_ls0.2,43,63,0.8815,0.9938,0.8755,0.9965,30.72
lr0.001_bs64_dr0.2_ls0.2,43,64,0.8820,0.9935,0.8750,0.9968,30.98
lr0.001_bs64_dr0.2_ls0.2,43,65,0.8820,0.9936,0.8745,0.9969,30.90
lr0.001_bs64_dr0.2_ls0.2,43,66,0.8819,0.9940,0.8757,0.9964,30.92
lr0.001_bs64_dr0.2_ls0.2,43,67,0.8811,0.9940,0.8747,0.9966,30.78
lr0.001_bs64_dr0.2_ls0.2,43,68,0.8823,0.9934,0.8758,0.9962,30.65
lr0.001_bs64_dr0.2_ls0.2,43,69,0.8809,0.9941,0.8755,0.9965,31.31
lr0.001_bs64_dr0.2_ls0.2,43,70,0.8818,0.9935,0.8748,0.9967,30.97
lr0.001_bs64_dr0.2_ls0.2,43,71,0.8806,0.9942,0.8752,0.9962,31.08
lr0.001_bs64_dr0.2_ls0.2,43,72,0.8802,0.9943,0.8756,0.9969,30.88
lr0.001_bs64_dr0.2_ls0.2,43,73,0.8799,0.9947,0.8749,0.9969,30.71
lr0.001_bs64_dr0.2_ls0.2,43,74,0.8803,0.9941,0.8798,0.9962,31.05
lr0.001_bs64_dr0.2_ls0.2,43,75,0.8803,0.9943,0.8752,0.9965,30.90
lr0.001_bs64_dr0.2_ls0.2,43,76,0.8794,0.9948,0.8750,0.9969,30.97
lr0.001_bs64_dr0.2_ls0.2,43,77,0.8797,0.9947,0.8750,0.9968,30.94
lr0.001_bs64_dr0.2_ls0.2,43,78,0.8805,0.9943,0.8748,0.9967,30.81
lr0.001_bs64_dr0.2_ls0.2,43,79,0.8797,0.9946,0.8747,0.9967,30.82
lr0.001_bs64_dr0.2_ls0.2,43,80,0.8792,0.9948,0.8744,0.9966,30.65
lr0.001_bs64_dr0.2_ls0.2,43,81,0.8791,0.9947,0.8745,0.9970,31.04
lr0.001_bs64_dr0.2_ls0.2,43,82,0.8790,0.9949,0.8744,0.9966,30.97
lr0.001_bs64_dr0.2_ls0.2,43,83,0.8789,0.9951,0.8748,0.9968,31.14
lr0.001_bs64_dr0.2_ls0.2,43,84,0.8797,0.9945,0.8746,0.9967,30.94
lr0.001_bs64_dr0.2_ls0.2,43,85,0.8784,0.9954,0.8747,0.9965,30.74
lr0.001_bs64_dr0.2_ls0.2,43,86,0.8782,0.9953,0.8742,0.9968,31.11
lr0.001_bs64_dr0.2_ls0.2,43,87,0.8786,0.9952,0.8745,0.9965,31.04
lr0.001_bs64_dr0.2_ls0.2,43,88,0.8787,0.9952,0.8743,0.9966,31.01
lr0.001_bs64_dr0.2_ls0.2,43,89,0.8785,0.9950,0.8744,0.9966,30.97
lr0.001_bs64_dr0.2_ls0.2,43,90,0.8786,0.9955,0.8742,0.9968,31.25
lr0.001_bs64_dr0.2_ls0.2,43,91,0.8781,0.9954,0.8743,0.9969,31.05
lr0.001_bs64_dr0.2_ls0.2,43,92,0.8785,0.9948,0.8745,0.9965,30.92
