config_id,seed,epoch,train_loss,train_acc,val_loss,val_acc,epoch_time
lr0.001_bs64_dr0.2_ls0.2,42,77,0.8807,0.9942,0.8738,0.9970,31.04
lr0.001_bs64_dr0.2_ls0.2,42,78,0.8801,0.9945,0.8740,0.9972,31.19
lr0.001_bs64_dr0.2_ls0.2,42,79,0.8801,0.9945,0.8739,0.9972,31.23
lr0.001_bs64_dr0.2_ls0.2,42,80,0.8795,0.9948,0.8737,0.9974,31.06
lr0.001_bs64_dr0.2_ls0.2,42,81,0.8796,0.9948,0.8738,0.9972,31.11
lr0.001_bs64_dr0.2_ls0.2,42,82,0.8790,0.9951,0.8737,0.9973,31.18
lr0.001_bs64_dr0.2_ls0.2,42,83,0.8790,0.9950,0.8738,0.9975,31.17
lr0.001_bs64_dr0.2_ls0.2,42,84,0.8789,0.9951,0.8733,0.9975,31.20
lr0.001_bs64_dr0.2_ls0.2,42,85,0.8783,0.9955,0.8737,0.9974,31.19
lr0.001_bs64_dr0.2_ls0.2,42,86,0.8787,0.9954,0.8738,0.9972,31.14
lr0.001_bs64_dr0.2_ls0.2,42,87,0.8787,0.9951,0.8736,0.9976,31.28
lr0.001_bs64_dr0.2_ls0.2,42,88,0.8783,0.9955,0.8736,0.9974,30.99
lr0.001_bs64_dr0.2_ls0.2,42,89,0.8789,0.9950,0.8736,0.9974,31.17
lr0.001_bs64_dr0.2_ls0.2,42,90,0.8780,0.9955,0.8732,0.9976,31.01
lr0.001_bs64_dr0.2_ls0.2,42,91,0.8784,0.9953,0.8735,0.9976,31.16
lr0.001_bs64_dr0.2_ls0.2,42,92,0.8794,0.9948,0.8736,0.9974,30.92
lr0.001_bs64_dr0.2_ls0.2,42,93,0.8796,0.9946,0.8735,0.9974,31.35
lr0.001_bs64_dr0.2_ls0.2,42,94,0.8783,0.9952,0.8734,0.9976,31.08
lr0.001_bs64_dr0.2_ls0.2,42,95,0.8786,0.9952,0.8733,0.9973,31.18
lr0.001_bs64_dr0.2_ls0.2,42,96,0.8777,0.9957,0.8734,0.9976,31.17
lr0.001_bs64_dr0.2_ls0.2,42,97,0.8784,0.9954,0.8734,0.9976,31.37
lr0.001_bs64_dr0.2_ls0.2,42,98,0.8789,0.9952,0.8734,0.9976,30.96
lr0.001_bs64_dr0.2_ls0.2,42,99,0.8776,0.9957,0.8734,0.9977,31.10
lr0.001_bs64_dr0.2_ls0.2,42,100,0.8778,0.9954,0.8733,0.9976,31.02
lr0.0009_bs64_dr0.15_ls0.15,42,1,1.5929,0.7777,0.9915,0.9145,35.11
lr0.0009_bs64_dr0.15_ls0.15,42,2,0.9141,0.9355,0.7981,0.9838,31.16
lr0.0009_bs64_dr0.15_ls0.15,42,3,0.8454,0.9582,0.7775,0.9854,31.06
lr0.0009_bs64_dr0.15_ls0.15,42,4,0.8150,0.9668,0.7570,0.9888,31.29
lr0.0009_bs64_dr0.15_ls0.15,42,5,0.7968,0.9706,0.7517,0.9875,31.11
lr0.0009_bs64_dr0.15_ls0.15,42,6,0.7839,0.9744,0.7502,0.9881,31.20
lr0.0009_bs64_dr0.15_ls0.15,42,7,0.7747,0.9759,0.7319,0.9922,31.26
lr0.0009_bs64_dr0.15_ls0.15,42,8,0.7690,0.9774,0.7346,0.9910,31.14
lr0.0009_bs64_dr0.15_ls0.15,42,9,0.7635,0.9778,0.7317,0.9918,31.15
lr0.0009_bs64_dr0.15_ls0.15,42,10,0.7599,0.9787,0.7215,0.9932,31.15
lr0.0009_bs64_dr0.15_ls0.15,42,11,0.7551,0.9802,0.7195,0.9921,31.18
lr0.0009_bs64_dr0.15_ls0.15,42,12,0.7511,0.9816,0.7153,0.9943,31.20
lr0.0009_bs64_dr0.15_ls0.15,42,13,0.7471,0.9826,0.7182,0.9942,31.19
lr0.0009_bs64_dr0.15_ls0.15,42,14,0.7464,0.9828,0.7192,0.9942,31.18
lr0.0009_bs64_dr0.15_ls0.15,42,15,0.7438,0.9828,0.7170,0.9937,31.25
lr0.0009_bs64_dr0.15_ls0.15,42,16,0.7413,0.9839,0.7108,0.9951,31.08
lr0.0009_bs64_dr0.15_ls0.15,42,17,0.7382,0.9847,0.7100,0.9945,31.09
lr0.0009_bs64_dr0.15_ls0.15,42,18,0.7381,0.9843,0.7126,0.9947,31.19
lr0.0009_bs64_dr0.15_ls0.15,42,19,0.7353,0.9858,0.7144,0.9950,30.85
lr0.0009_bs64_dr0.15_ls0.15,42,20,0.7345,0.9860,0.7098,0.9949,31.16
lr0.0009_bs64_dr0.15_ls0.15,42,21,0.7334,0.9859,0.7119,0.9938,31.04
lr0.0009_bs64_dr0.15_ls0.15,42,22,0.7315,0.9867,0.7081,0.9958,31.12
lr0.0009_bs64_dr0.15_ls0.15,42,23,0.7326,0.9861,0.7069,0.9960,31.28
lr0.0009_bs64_dr0.15_ls0.15,42,24,0.7274,0.9881,0.7093,0.9956,31.20
lr0.0009_bs64_dr0.15_ls0.15,42,25,0.7274,0.9875,0.7069,0.9955,31.02
lr0.0009_bs64_dr0.15_ls0.15,42,26,0.7279,0.9871,0.7064,0.9962,31.03
lr0.0009_bs64_dr0.15_ls0.15,42,27,0.7256,0.9881,0.7079,0.9952,31.27
lr0.0009_bs64_dr0.15_ls0.15,42,28,0.7229,0.9895,0.7071,0.9953,31.08
lr0.0009_bs64_dr0.15_ls0.15,42,29,0.7251,0.9883,0.7083,0.9951,31.04
lr0.0009_bs64_dr0.15_ls0.15,42,30,0.7232,0.9890,0.7049,0.9962,31.15
lr0.0009_bs64_dr0.15_ls0.15,42,31,0.7235,0.9886,0.7044,0.9961,31.07
lr0.0009_bs64_dr0.15_ls0.15,42,32,0.7224,0.9892,0.7038,0.9958,31.33
lr0.0009_bs64_dr0.15_ls0.15,42,33,0.7214,0.9895,0.7054,0.9957,31.09
lr0.0009_bs64_dr0.15_ls0.15,42,34,0.7197,0.9897,0.7040,0.9967,31.03
lr0.0009_bs64_dr0.15_ls0.15,42,35,0.7188,0.9909,0.7036,0.9961,31.29
lr0.0009_bs64_dr0.15_ls0.15,42,36,0.7196,0.9900,0.7047,0.9958,31.32
lr0.0009_bs64_dr0.15_ls0.15,42,37,0.7205,0.9896,0.7039,0.9960,31.31
lr0.0009_bs64_dr0.15_ls0.15,42,38,0.7187,0.9906,0.7051,0.9954,31.21
lr0.0009_bs64_dr0.15_ls0.15,42,39,0.7170,0.9909,0.7058,0.9958,31.23
lr0.0009_bs64_dr0.15_ls0.15,42,40,0.7186,0.9902,0.7055,0.9956,31.27
lr0.0009_bs64_dr0.15_ls0.15,42,41,0.7169,0.9910,0.7039,0.9960,31.10
lr0.0009_bs64_dr0.15_ls0.15,42,42,0.7177,0.9905,0.7041,0.9963,31.21
lr0.0009_bs64_dr0.15_ls0.15,42,43,0.7152,0.9914,0.7034,0.9963,31.09
lr0.0009_bs64_dr0.15_ls0.15,42,44,0.7158,0.9912,0.7057,0.9959,31.14
lr0.0009_bs64_dr0.15_ls0.15,42,45,0.7154,0.9911,0.7044,0.9958,31.05
lr0.0009_bs64_dr0.15_ls0.15,42,46,0.7151,0.9915,0.7028,0.9965,31.05
lr0.0009_bs64_dr0.15_ls0.15,42,47,0.7142,0.9920,0.7038,0.9958,31.31
lr0.0009_bs64_dr0.15_ls0.15,42,48,0.7138,0.9920,0.7036,0.9962,31.24
lr0.0009_bs64_dr0.15_ls0.15,42,49,0.7137,0.9920,0.7023,0.9962,31.27
lr0.0009_bs64_dr0.15_ls0.15,42,50,0.7135,0.9920,0.7028,0.9962,31.23
lr0.0009_bs64_dr0.15_ls0.15,42,51,0.7116,0.9930,0.7022,0.9963,31.24
lr0.0009_bs64_dr0.15_ls0.15,42,52,0.7118,0.9927,0.7011,0.9966,31.07
lr0.0009_bs64_dr0.15_ls0.15,42,53,0.7111,0.9931,0.7032,0.9962,31.19
lr0.0009_bs64_dr0.15_ls0.15,42,54,0.7122,0.9922,0.7013,0.9969,31.04
lr0.0009_bs64_dr0.15_ls0.15,42,55,0.7110,0.9929,0.7012,0.9962,31.11
lr0.0009_bs64_dr0.15_ls0.15,42,56,0.7110,0.9929,0.7028,0.9963,31.32
lr0.0009_bs64_dr0.15_ls0.15,42,57,0.7101,0.9934,0.7016,0.9968,30.97
lr0.0009_bs64_dr0.15_ls0.15,42,58,0.7094,0.9936,0.7021,0.9962,31.04
lr0.0009_bs64_dr0.15_ls0.15,42,59,0.7100,0.9936,0.7019,0.9963,31.31
lr0.0009_bs64_dr0.15_ls0.15,42,60,0.7105,0.9930,0.7014,0.9965,31.24
lr0.0009_bs64_dr0.15_ls0.15,42,61,0.7100,0.9931,0.7018,0.9962,30.98
lr0.0009_bs64_dr0.15_ls0.15,42,62,0.7098,0.9933,0.7015,0.9963,30.90
lr0.0009_bs64_dr0.15_ls0.15,42,63,0.7083,0.9940,0.7012,0.9972,31.32
lr0.0009_bs64_dr0.15_ls0.15,42,64,0.7084,0.9940,0.7015,0.9963,31.14
lr0.0009_bs64_dr0.15_ls0.15,42,65,0.7084,0.9939,0.7012,0.9968,30.98
lr0.0009_bs64_dr0.15_ls0.15,42,66,0.7073,0.9946,0.7007,0.9968,31.21
lr0.0009_bs64_dr0.15_ls0.15,42,67,0.7082,0.9941,0.7013,0.9967,30.97
lr0.0009_bs64_dr0.15_ls0.15,42,68,0.7085,0.9939,0.7009,0.9966,31.28
lr0.0009_bs64_dr0.15_ls0.15,42,69,0.7061,0.9950,0.7006,0.9968,31.03
lr0.0009_bs64_dr0.15_ls0.15,42,70,0.7069,0.9944,0.7006,0.9969,31.13
lr0.0009_bs64_dr0.15_ls0.15,42,71,0.7069,0.9944,0.7002,0.9971,31.13
lr0.0009_bs64_dr0.15_ls0.15,42,72,0.7059,0.9949,0.7018,0.9962,31.15
lr0.0009_bs64_dr0.15_ls0.15,42,73,0.7070,0.9944,0.7007,0.9965,31.13
lr0.0009_bs64_dr0.15_ls0.15,42,74,0.7064,0.9949,0.7011,0.9964,31.17
lr0.0009_bs64_dr0.15_ls0.15,42,75,0.7061,0.9948,0.7002,0.9970,31.20
lr0.0009_bs64_dr0.15_ls0.15,42,76,0.7062,0.9951,0.7005,0.9968,31.01
lr0.0009_bs64_dr0.15_ls0.15,42,77,0.7064,0.9944,0.7001,0.9972,31.06
lr0.0009_bs64_dr0.15_ls0.15,42,78,0.7054,0.9949,0.7006,0.9970,31.05
lr0.0009_bs64_dr0.15_ls0.15,42,79,0.7068,0.9942,0.6998,0.9973,31.12
lr0.0009_bs64_dr0.15_ls0.15,42,80,0.7052,0.9952,0.7001,0.9969,31.28
lr0.0009_bs64_dr0.15_ls0.15,42,81,0.7051,0.9954,0.6998,0.9972,31.35
lr0.0009_bs64_dr0.15_ls0.15,42,82,0.7045,0.9956,0.6999,0.9971,31.19
lr0.0009_bs64_dr0.15_ls0.15,42,83,0.7049,0.9951,0.6999,0.9972,31.08
lr0.0009_bs64_dr0.15_ls0.15,42,84,0.7046,0.9951,0.6996,0.9971,31.28
lr0.0009_bs64_dr0.15_ls0.15,42,85,0.7041,0.9957,0.6998,0.9974,31.16
lr0.0009_bs64_dr0.15_ls0.15,42,86,0.7046,0.9953,0.6998,0.9971,31.35
lr0.0009_bs64_dr0.15_ls0.15,42,87,0.7051,0.9953,0.6999,0.9975,31.19
lr0.0009_bs64_dr0.15_ls0.15,42,88,0.7039,0.9958,0.6996,0.9971,31.13
lr0.0009_bs64_dr0.15_ls0.15,42,89,0.7044,0.9956,0.6997,0.9972,31.14
lr0.0009_bs64_dr0.15_ls0.15,42,90,0.7039,0.9958,0.6996,0.9975,31.25
lr0.0009_bs64_dr0.15_ls0.15,42,91,0.7044,0.9953,0.6996,0.9973,31.13
lr0.0009_bs64_dr0.15_ls0.15,42,92,0.7043,0.9957,0.6997,0.9973,31.21
lr0.0009_bs64_dr0.15_ls0.15,42,93,0.7050,0.9952,0.6996,0.9974,31.14
lr0.0009_bs64_dr0.15_ls0.15,42,94,0.7043,0.9954,0.6998,0.9972,31.19
lr0.0009_bs64_dr0.15_ls0.15,42,95,0.7041,0.9957,0.6995,0.9974,31.07
lr0.0009_bs64_dr0.15_ls0.15,42,96,0.7038,0.9955,0.6997,0.9972,31.35
lr0.0009_bs64_dr0.15_ls0.15,42,97,0.7045,0.9955,0.6995,0.9972,31.01
lr0.0009_bs64_dr0.15_ls0.15,42,98,0.7047,0.9951,0.6996,0.9973,31.06
lr0.0009_bs64_dr0.15_ls0.15,42,99,0.7034,0.9958,0.6996,0.9972,31.34
lr0.0009_bs64_dr0.15_ls0.15,42,100,0.7035,0.9956,0.6996,0.9972,31.19
