config_id,seed,epoch,train_loss,train_acc,val_loss,val_acc,epoch_time
lr0.001_bs64_dr0.1_ls0.0,42,70,0.0032,0.9991,0.0277,0.9944,32.50
lr0.001_bs64_dr0.1_ls0.0,42,71,0.0032,0.9990,0.0300,0.9929,32.26
lr0.001_bs64_dr0.1_ls0.0,42,72,0.0039,0.9989,0.0342,0.9921,32.31
lr0.001_bs64_dr0.1_ls0.0,42,73,0.0034,0.9989,0.0275,0.9937,32.28
lr0.001_bs64_dr0.1_ls0.0,42,74,0.0022,0.9993,0.0292,0.9931,32.31
lr0.001_bs64_dr0.1_ls0.0,42,75,0.0027,0.9992,0.0262,0.9938,32.28
lr0.001_bs64_dr0.1_ls0.0,42,76,0.0028,0.9991,0.0279,0.9931,32.26
lr0.001_bs64_dr0.1_ls0.0,42,77,0.0034,0.9991,0.0302,0.9927,32.27
lr0.001_bs64_dr0.1_ls0.0,42,78,0.0024,0.9993,0.0260,0.9942,32.28
lr0.001_bs64_dr0.1_ls0.0,42,79,0.0025,0.9992,0.0270,0.9932,32.31
lr0.001_bs64_dr0.1_ls0.0,42,80,0.0022,0.9994,0.0265,0.9937,32.28
lr0.001_bs64_dr0.1_ls0.0,42,81,0.0027,0.9991,0.0263,0.9944,32.31
lr0.001_bs64_dr0.1_ls0.0,42,82,0.0023,0.9994,0.0290,0.9933,32.31
lr0.001_bs64_dr0.1_ls0.0,42,83,0.0020,0.9994,0.0265,0.9940,32.31
lr0.001_bs64_dr0.1_ls0.0,42,84,0.0021,0.9995,0.0257,0.9944,32.32
lr0.001_bs64_dr0.1_ls0.0,42,85,0.0019,0.9994,0.0247,0.9944,32.27
lr0.001_bs64_dr0.1_ls0.0,42,86,0.0021,0.9993,0.0279,0.9938,32.32
lr0.001_bs64_dr0.1_ls0.0,42,87,0.0023,0.9993,0.0275,0.9936,32.33
lr0.001_bs64_dr0.1_ls0.0,42,88,0.0019,0.9995,0.0273,0.9940,32.46
lr0.001_bs64_dr0.1_ls0.0,42,89,0.0018,0.9994,0.0241,0.9939,32.75
lr0.001_bs64_dr0.1_ls0.0,42,90,0.0021,0.9994,0.0260,0.9935,32.51
lr0.001_bs64_dr0.1_ls0.0,42,91,0.0021,0.9994,0.0255,0.9942,32.27
lr0.001_bs64_dr0.1_ls0.0,42,92,0.0019,0.9995,0.0273,0.9936,32.28
lr0.001_bs64_dr0.1_ls0.0,42,93,0.0020,0.9994,0.0281,0.9940,32.11
lr0.001_bs64_dr0.1_ls0.0,42,94,0.0023,0.9992,0.0245,0.9944,32.06
lr0.001_bs64_dr0.1_ls0.0,42,95,0.0019,0.9995,0.0267,0.9939,32.07
lr0.001_bs64_dr0.1_ls0.0,42,96,0.0016,0.9995,0.0296,0.9938,32.10
lr0.001_bs64_dr0.1_ls0.0,42,97,0.0015,0.9995,0.0266,0.9947,32.09
lr0.001_bs64_dr0.1_ls0.0,42,98,0.0018,0.9995,0.0243,0.9944,32.07
lr0.001_bs64_dr0.1_ls0.0,42,99,0.0016,0.9994,0.0261,0.9943,32.10
lr0.001_bs64_dr0.1_ls0.0,42,100,0.0017,0.9995,0.0269,0.9930,32.07
lr0.001_bs64_dr0.1_ls0.1,42,1,3.5494,0.3244,2.0947,0.5718,32.07
lr0.001_bs64_dr0.1_ls0.1,42,2,1.4224,0.7958,1.3273,0.8245,32.41
lr0.001_bs64_dr0.1_ls0.1,42,3,1.0950,0.9098,1.0690,0.9132,32.88
lr0.001_bs64_dr0.1_ls0.1,42,4,0.9848,0.9416,1.0006,0.9306,32.81
lr0.001_bs64_dr0.1_ls0.1,42,5,0.9284,0.9566,0.9391,0.9465,32.71
lr0.001_bs64_dr0.1_ls0.1,42,6,0.8865,0.9662,0.9374,0.9441,31.89
lr0.001_bs64_dr0.1_ls0.1,42,7,0.8588,0.9705,0.8776,0.9623,31.92
lr0.001_bs64_dr0.1_ls0.1,42,8,0.8369,0.9752,0.8667,0.9615,31.96
lr0.001_bs64_dr0.1_ls0.1,42,9,0.8219,0.9771,0.8434,0.9632,31.99
lr0.001_bs64_dr0.1_ls0.1,42,10,0.8085,0.9795,0.8428,0.9643,31.92
lr0.001_bs64_dr0.1_ls0.1,42,11,0.7983,0.9806,0.7971,0.9769,32.08
lr0.001_bs64_dr0.1_ls0.1,42,12,0.7873,0.9829,0.8132,0.9712,32.38
lr0.001_bs64_dr0.1_ls0.1,42,13,0.7789,0.9845,0.7941,0.9767,32.56
lr0.001_bs64_dr0.1_ls0.1,42,14,0.7715,0.9855,0.7918,0.9760,32.52
lr0.001_bs64_dr0.1_ls0.1,42,15,0.7659,0.9865,0.7784,0.9795,32.43
lr0.001_bs64_dr0.1_ls0.1,42,16,0.7612,0.9873,0.7723,0.9800,32.07
lr0.001_bs64_dr0.1_ls0.1,42,17,0.7561,0.9875,0.7638,0.9824,32.09
lr0.001_bs64_dr0.1_ls0.1,42,18,0.7529,0.9885,0.7781,0.9779,31.90
lr0.001_bs64_dr0.1_ls0.1,42,19,0.7489,0.9889,0.7525,0.9853,31.73
lr0.001_bs64_dr0.1_ls0.1,42,20,0.7434,0.9906,0.7515,0.9857,31.77
lr0.001_bs64_dr0.1_ls0.1,42,21,0.7451,0.9890,0.7538,0.9834,32.10
lr0.001_bs64_dr0.1_ls0.1,42,22,0.7411,0.9902,0.7451,0.9862,32.11
lr0.001_bs64_dr0.1_ls0.1,42,23,0.7389,0.9903,0.7450,0.9870,32.16
lr0.001_bs64_dr0.1_ls0.1,42,24,0.7357,0.9915,0.7550,0.9832,32.13
lr0.001_bs64_dr0.1_ls0.1,42,25,0.7349,0.9918,0.7552,0.9825,32.64
lr0.001_bs64_dr0.1_ls0.1,42,26,0.7335,0.9916,0.7492,0.9844,32.88
lr0.001_bs64_dr0.1_ls0.1,42,27,0.7307,0.9924,0.7406,0.9878,32.64
lr0.001_bs64_dr0.1_ls0.1,42,28,0.7305,0.9921,0.7392,0.9863,32.63
lr0.001_bs64_dr0.1_ls0.1,42,29,0.7272,0.9930,0.7380,0.9874,32.66
lr0.001_bs64_dr0.1_ls0.1,42,30,0.7265,0.9935,0.7400,0.9871,32.64
lr0.001_bs64_dr0.1_ls0.1,42,31,0.7253,0.9935,0.7386,0.9876,32.39
lr0.001_bs64_dr0.1_ls0.1,42,32,0.7251,0.9937,0.7426,0.9848,32.42
lr0.001_bs64_dr0.1_ls0.1,42,33,0.7255,0.9929,0.7309,0.9894,32.35
lr0.001_bs64_dr0.1_ls0.1,42,34,0.7237,0.9939,0.7410,0.9864,32.12
lr0.001_bs64_dr0.1_ls0.1,42,35,0.7213,0.9944,0.7301,0.9900,32.15
lr0.001_bs64_dr0.1_ls0.1,42,36,0.7217,0.9936,0.7427,0.9858,32.20
lr0.001_bs64_dr0.1_ls0.1,42,37,0.7210,0.9942,0.7320,0.9890,32.19
lr0.001_bs64_dr0.1_ls0.1,42,38,0.7204,0.9945,0.7271,0.9899,32.56
lr0.001_bs64_dr0.1_ls0.1,42,39,0.7197,0.9944,0.7418,0.9853,32.77
lr0.001_bs64_dr0.1_ls0.1,42,40,0.7186,0.9949,0.7299,0.9899,32.68
lr0.001_bs64_dr0.1_ls0.1,42,41,0.7193,0.9945,0.7355,0.9881,32.72
lr0.001_bs64_dr0.1_ls0.1,42,42,0.7155,0.9957,0.7289,0.9898,32.52
lr0.001_bs64_dr0.1_ls0.1,42,43,0.7172,0.9952,0.7272,0.9905,32.50
lr0.001_bs64_dr0.1_ls0.1,42,44,0.7178,0.9946,0.7259,0.9905,32.48
lr0.001_bs64_dr0.1_ls0.1,42,45,0.7154,0.9952,0.7314,0.9890,32.46
lr0.001_bs64_dr0.1_ls0.1,42,46,0.7156,0.9952,0.7309,0.9890,32.47
lr0.001_bs64_dr0.1_ls0.1,42,47,0.7130,0.9961,0.7305,0.9899,32.45
lr0.001_bs64_dr0.1_ls0.1,42,48,0.7159,0.9951,0.7307,0.9892,32.47
lr0.001_bs64_dr0.1_ls0.1,42,49,0.7128,0.9962,0.7309,0.9892,32.24
lr0.001_bs64_dr0.1_ls0.1,42,50,0.7130,0.9960,0.7306,0.9887,32.29
lr0.001_bs64_dr0.1_ls0.1,42,51,0.7070,0.9973,0.7185,0.9921,32.08
lr0.001_bs64_dr0.1_ls0.1,42,52,0.7043,0.9981,0.7189,0.9924,31.90
lr0.001_bs64_dr0.1_ls0.1,42,53,0.7045,0.9979,0.7222,0.9909,31.88
lr0.001_bs64_dr0.1_ls0.1,42,54,0.7046,0.9980,0.7192,0.9922,32.36
lr0.001_bs64_dr0.1_ls0.1,42,55,0.7042,0.9981,0.7182,0.9928,33.21
lr0.001_bs64_dr0.1_ls0.1,42,56,0.7047,0.9978,0.7240,0.9907,32.70
lr0.001_bs64_dr0.1_ls0.1,42,57,0.7028,0.9985,0.7180,0.9927,32.03
lr0.001_bs64_dr0.1_ls0.1,42,58,0.7053,0.9977,0.7185,0.9917,32.07
lr0.001_bs64_dr0.1_ls0.1,42,59,0.7029,0.9985,0.7165,0.9925,31.80
lr0.001_bs64_dr0.1_ls0.1,42,60,0.7037,0.9981,0.7189,0.9925,31.81
lr0.001_bs64_dr0.1_ls0.1,42,61,0.7025,0.9985,0.7210,0.9913,31.76
lr0.001_bs64_dr0.1_ls0.1,42,62,0.7030,0.9983,0.7201,0.9916,31.80
lr0.001_bs64_dr0.1_ls0.1,42,63,0.7030,0.9983,0.7141,0.9939,31.80
lr0.001_bs64_dr0.1_ls0.1,42,64,0.7023,0.9985,0.7220,0.9914,31.72
lr0.001_bs64_dr0.1_ls0.1,42,65,0.7027,0.9983,0.7163,0.9932,31.72
lr0.001_bs64_dr0.1_ls0.1,42,66,0.7014,0.9988,0.7155,0.9933,31.78
lr0.001_bs64_dr0.1_ls0.1,42,67,0.7021,0.9985,0.7168,0.9930,31.78
lr0.001_bs64_dr0.1_ls0.1,42,68,0.7023,0.9983,0.7167,0.9929,31.82
lr0.001_bs64_dr0.1_ls0.1,42,69,0.7019,0.9984,0.7158,0.9935,32.07
lr0.001_bs64_dr0.1_ls0.1,42,70,0.7000,0.9991,0.7125,0.9942,32.27
lr0.001_bs64_dr0.1_ls0.1,42,71,0.6996,0.9991,0.7138,0.9938,32.28
lr0.001_bs64_dr0.1_ls0.1,42,72,0.6991,0.9992,0.7148,0.9938,32.34
lr0.001_bs64_dr0.1_ls0.1,42,73,0.6989,0.9993,0.7147,0.9931,32.36
lr0.001_bs64_dr0.1_ls0.1,42,74,0.6991,0.9992,0.7111,0.9942,32.11
lr0.001_bs64_dr0.1_ls0.1,42,75,0.6991,0.9992,0.7143,0.9937,32.05
lr0.001_bs64_dr0.1_ls0.1,42,76,0.6991,0.9990,0.7135,0.9940,31.92
lr0.001_bs64_dr0.1_ls0.1,42,77,0.6987,0.9992,0.7147,0.9933,31.91
lr0.001_bs64_dr0.1_ls0.1,42,78,0.6985,0.9994,0.7139,0.9935,31.88
lr0.001_bs64_dr0.1_ls0.1,42,79,0.6983,0.9994,0.7138,0.9937,31.88
lr0.001_bs64_dr0.1_ls0.1,42,80,0.6983,0.9994,0.7147,0.9935,32.05
lr0.001_bs64_dr0.1_ls0.1,42,81,0.6979,0.9995,0.7134,0.9937,32.50
lr0.001_bs64_dr0.1_ls0.1,42,82,0.6976,0.9996,0.7125,0.9940,32.53
lr0.001_bs64_dr0.1_ls0.1,42,83,0.6976,0.9995,0.7117,0.9939,32.53
lr0.001_bs64_dr0.1_ls0.1,42,84,0.6978,0.9995,0.7115,0.9945,32.44
lr0.001_bs64_dr0.1_ls0.1,42,85,0.6974,0.9995,0.7111,0.9945,32.42
lr0.001_bs64_dr0.1_ls0.1,42,86,0.6971,0.9996,0.7103,0.9952,32.44
lr0.001_bs64_dr0.1_ls0.1,42,87,0.6971,0.9996,0.7102,0.9947,32.44
lr0.001_bs64_dr0.1_ls0.1,42,88,0.6970,0.9996,0.7135,0.9936,32.14
lr0.001_bs64_dr0.1_ls0.1,42,89,0.6972,0.9996,0.7098,0.9951,32.21
lr0.001_bs64_dr0.1_ls0.1,42,90,0.6971,0.9996,0.7119,0.9939,32.07
lr0.001_bs64_dr0.1_ls0.1,42,91,0.6969,0.9996,0.7106,0.9947,32.04
lr0.001_bs64_dr0.1_ls0.1,42,92,0.6969,0.9997,0.7095,0.9948,32.09
lr0.001_bs64_dr0.1_ls0.1,42,93,0.6971,0.9996,0.7127,0.9940,32.08
lr0.001_bs64_dr0.1_ls0.1,42,94,0.6973,0.9996,0.7100,0.9947,32.11
lr0.001_bs64_dr0.1_ls0.1,42,95,0.6970,0.9997,0.7105,0.9944,32.11
lr0.001_bs64_dr0.1_ls0.1,42,96,0.6967,0.9998,0.7124,0.9939,32.32
lr0.001_bs64_dr0.1_ls0.1,42,97,0.6968,0.9997,0.7126,0.9946,32.49
lr0.001_bs64_dr0.1_ls0.1,42,98,0.6969,0.9996,0.7113,0.9946,32.50
lr0.001_bs64_dr0.1_ls0.1,42,99,0.6966,0.9998,0.7125,0.9946,32.48
lr0.001_bs64_dr0.1_ls0.1,42,100,0.6966,0.9996,0.7126,0.9940,32.30
lr0.001_bs128_dr0.0_ls0.0,42,1,3.1016,0.4062,1.4089,0.6139,28.24
lr0.001_bs128_dr0.0_ls0.0,42,2,0.4960,0.8507,0.3755,0.8879,28.20
lr0.001_bs128_dr0.0_ls0.0,42,3,0.2400,0.9265,0.2765,0.9161,28.02
lr0.001_bs128_dr0.0_ls0.0,42,4,0.1752,0.9469,0.2319,0.9290,28.18
lr0.001_bs128_dr0.0_ls0.0,42,5,0.1359,0.9586,0.1469,0.9555,28.67
lr0.001_bs128_dr0.0_ls0.0,42,6,0.1201,0.9633,0.1655,0.9518,28.63
lr0.001_bs128_dr0.0_ls0.0,42,7,0.1050,0.9680,0.1551,0.9518,28.61
lr0.001_bs128_dr0.0_ls0.0,42,8,0.0929,0.9708,0.1089,0.9678,28.17
lr0.001_bs128_dr0.0_ls0.0,42,9,0.0851,0.9743,0.1138,0.9657,28.18
lr0.001_bs128_dr0.0_ls0.0,42,10,0.0746,0.9766,0.0945,0.9721,28.17
lr0.001_bs128_dr0.0_ls0.0,42,11,0.0802,0.9752,0.0958,0.9702,28.17
lr0.001_bs128_dr0.0_ls0.0,42,12,0.0679,0.9795,0.1033,0.9703,28.17
lr0.001_bs128_dr0.0_ls0.0,42,13,0.0631,0.9806,0.0850,0.9757,28.17
lr0.001_bs128_dr0.0_ls0.0,42,14,0.0588,0.9812,0.0887,0.9743,28.15
lr0.001_bs128_dr0.0_ls0.0,42,15,0.0549,0.9828,0.0959,0.9720,28.11
lr0.001_bs128_dr0.0_ls0.0,42,16,0.0503,0.9839,0.0738,0.9774,28.13
lr0.001_bs128_dr0.0_ls0.0,42,17,0.0521,0.9839,0.0693,0.9802,28.15
lr0.001_bs128_dr0.0_ls0.0,42,18,0.0492,0.9843,0.0652,0.9825,28.14
lr0.001_bs128_dr0.0_ls0.0,42,19,0.0478,0.9850,0.0638,0.9820,28.15
lr0.001_bs128_dr0.0_ls0.0,42,20,0.0448,0.9859,0.0719,0.9800,28.12
lr0.001_bs128_dr0.0_ls0.0,42,21,0.0412,0.9873,0.0675,0.9800,28.11
lr0.001_bs128_dr0.0_ls0.0,42,22,0.0380,0.9880,0.0593,0.9837,28.11
lr0.001_bs128_dr0.0_ls0.0,42,23,0.0399,0.9878,0.0626,0.9826,28.13
lr0.001_bs128_dr0.0_ls0.0,42,24,0.0334,0.9894,0.0719,0.9801,27.75
lr0.001_bs128_dr0.0_ls0.0,42,25,0.0360,0.9884,0.0543,0.9846,27.76
lr0.001_bs128_dr0.0_ls0.0,42,26,0.0344,0.9889,0.0509,0.9852,27.75
lr0.001_bs128_dr0.0_ls0.0,42,27,0.0319,0.9898,0.0598,0.9839,27.76
lr0.001_bs128_dr0.0_ls0.0,42,28,0.0325,0.9899,0.0589,0.9830,27.78
lr0.001_bs128_dr0.0_ls0.0,42,29,0.0307,0.9901,0.0598,0.9831,28.20
lr0.001_bs128_dr0.0_ls0.0,42,30,0.0315,0.9899,0.0543,0.9851,28.33
lr0.001_bs128_dr0.0_ls0.0,42,31,0.0270,0.9910,0.0559,0.9834,28.33
lr0.001_bs128_dr0.0_ls0.0,42,32,0.0273,0.9911,0.0585,0.9826,28.29
lr0.001_bs128_dr0.0_ls0.0,42,33,0.0165,0.9950,0.0313,0.9917,28.26
lr0.001_bs128_dr0.0_ls0.0,42,34,0.0117,0.9963,0.0407,0.9892,28.05
lr0.001_bs128_dr0.0_ls0.0,42,35,0.0115,0.9964,0.0332,0.9916,28.07
lr0.001_bs128_dr0.0_ls0.0,42,36,0.0110,0.9964,0.0341,0.9912,28.05
lr0.001_bs128_dr0.0_ls0.0,42,37,0.0116,0.9961,0.0319,0.9912,28.05
lr0.001_bs128_dr0.0_ls0.0,42,38,0.0118,0.9962,0.0310,0.9915,28.09
lr0.001_bs128_dr0.0_ls0.0,42,39,0.0117,0.9963,0.0366,0.9905,28.10
lr0.001_bs128_dr0.0_ls0.0,42,40,0.0125,0.9960,0.0329,0.9908,27.90
lr0.001_bs128_dr0.0_ls0.0,42,41,0.0086,0.9974,0.0338,0.9908,27.70
lr0.001_bs128_dr0.0_ls0.0,42,42,0.0111,0.9967,0.0329,0.9915,27.73
lr0.001_bs128_dr0.0_ls0.0,42,43,0.0110,0.9966,0.0365,0.9905,27.99
lr0.001_bs128_dr0.0_ls0.0,42,44,0.0120,0.9960,0.0344,0.9912,28.17
lr0.001_bs128_dr0.0_ls0.0,42,45,0.0059,0.9982,0.0251,0.9935,28.19
lr0.001_bs128_dr0.0_ls0.0,42,46,0.0058,0.9982,0.0311,0.9921,28.19
lr0.001_bs128_dr0.0_ls0.0,42,47,0.0057,0.9980,0.0292,0.9921,28.16
lr0.001_bs128_dr0.0_ls0.0,42,48,0.0058,0.9983,0.0313,0.9923,28.15
lr0.001_bs128_dr0.0_ls0.0,42,49,0.0048,0.9986,0.0290,0.9926,28.17
lr0.001_bs128_dr0.0_ls0.0,42,50,0.0052,0.9985,0.0270,0.9931,28.14
lr0.001_bs128_dr0.0_ls0.0,42,51,0.0049,0.9985,0.0268,0.9931,28.16
lr0.001_bs128_dr0.0_ls0.0,42,52,0.0030,0.9991,0.0259,0.9932,28.17
lr0.001_bs128_dr0.0_ls0.0,42,53,0.0032,0.9989,0.0259,0.9937,28.15
lr0.001_bs128_dr0.0_ls0.0,42,54,0.0031,0.9990,0.0254,0.9936,28.15
lr0.001_bs128_dr0.0_ls0.0,42,55,0.0030,0.9991,0.0233,0.9940,28.13
lr0.001_bs128_dr0.0_ls0.0,42,56,0.0029,0.9992,0.0250,0.9935,28.13
lr0.001_bs128_dr0.0_ls0.0,42,57,0.0025,0.9992,0.0265,0.9937,28.14
lr0.001_bs128_dr0.0_ls0.0,42,58,0.0026,0.9992,0.0266,0.9933,28.14
lr0.001_bs128_dr0.0_ls0.0,42,59,0.0023,0.9994,0.0269,0.9940,28.12
lr0.001_bs128_dr0.0_ls0.0,42,60,0.0020,0.9995,0.0237,0.9937,28.13
lr0.001_bs128_dr0.0_ls0.0,42,61,0.0025,0.9993,0.0244,0.9943,28.23
lr0.001_bs128_dr0.0_ls0.0,42,62,0.0021,0.9994,0.0260,0.9940,28.33
lr0.001_bs128_dr0.0_ls0.0,42,63,0.0017,0.9996,0.0238,0.9949,28.30
lr0.001_bs128_dr0.0_ls0.0,42,64,0.0020,0.9994,0.0249,0.9937,28.31
lr0.001_bs128_dr0.0_ls0.0,42,65,0.0017,0.9995,0.0241,0.9947,28.28
lr0.001_bs128_dr0.0_ls0.0,42,66,0.0016,0.9995,0.0252,0.9943,28.28
lr0.001_bs128_dr0.0_ls0.0,42,67,0.0014,0.9997,0.0256,0.9944,28.27
lr0.001_bs128_dr0.0_ls0.0,42,68,0.0015,0.9996,0.0234,0.9949,28.24
lr0.001_bs128_dr0.0_ls0.0,42,69,0.0014,0.9997,0.0232,0.9943,28.19
lr0.001_bs128_dr0.0_ls0.0,42,70,0.0014,0.9997,0.0215,0.9945,28.23
lr0.001_bs128_dr0.0_ls0.0,42,71,0.0018,0.9995,0.0225,0.9946,28.01
lr0.001_bs128_dr0.0_ls0.0,42,72,0.0014,0.9996,0.0237,0.9942,27.86
lr0.001_bs128_dr0.0_ls0.0,42,73,0.0011,0.9997,0.0235,0.9948,27.69
lr0.001_bs128_dr0.0_ls0.0,42,74,0.0013,0.9996,0.0234,0.9948,27.65
lr0.001_bs128_dr0.0_ls0.0,42,75,0.0013,0.9996,0.0221,0.9951,27.62
lr0.001_bs128_dr0.0_ls0.0,42,76,0.0011,0.9997,0.0252,0.9945,27.64
lr0.001_bs128_dr0.0_ls0.0,42,77,0.0009,0.9998,0.0231,0.9951,27.67
lr0.001_bs128_dr0.0_ls0.0,42,78,0.0010,0.9998,0.0233,0.9949,27.67
lr0.001_bs128_dr0.0_ls0.0,42,79,0.0011,0.9997,0.0254,0.9947,27.98
lr0.001_bs128_dr0.0_ls0.0,42,80,0.0011,0.9997,0.0238,0.9945,29.09
lr0.001_bs128_dr0.0_ls0.0,42,81,0.0010,0.9998,0.0230,0.9951,28.74
lr0.001_bs128_dr0.0_ls0.0,42,82,0.0012,0.9997,0.0225,0.9947,27.57
lr0.001_bs128_dr0.0_ls0.0,42,83,0.0008,0.9998,0.0211,0.9956,27.61
lr0.001_bs128_dr0.0_ls0.0,42,84,0.0011,0.9997,0.0237,0.9949,27.46
lr0.001_bs128_dr0.0_ls0.0,42,85,0.0011,0.9997,0.0229,0.9946,27.64
lr0.001_bs128_dr0.0_ls0.0,42,86,0.0012,0.9997,0.0222,0.9951,27.95
lr0.001_bs128_dr0.0_ls0.0,42,87,0.0010,0.9998,0.0231,0.9940,27.94
lr0.001_bs128_dr0.0_ls0.0,42,88,0.0011,0.9998,0.0237,0.9944,27.91
lr0.001_bs128_dr0.0_ls0.0,42,89,0.0013,0.9996,0.0235,0.9950,27.92
lr0.001_bs128_dr0.0_ls0.0,42,90,0.0012,0.9997,0.0230,0.9944,27.92
lr0.001_bs128_dr0.0_ls0.0,42,91,0.0010,0.9997,0.0238,0.9949,27.92
lr0.001_bs128_dr0.0_ls0.0,42,92,0.0011,0.9997,0.0248,0.9948,27.90
lr0.001_bs128_dr0.0_ls0.0,42,93,0.0012,0.9997,0.0240,0.9948,27.92
lr0.001_bs128_dr0.0_ls0.0,42,94,0.0011,0.9998,0.0221,0.9951,27.93
lr0.001_bs128_dr0.0_ls0.0,42,95,0.0008,0.9999,0.0257,0.9942,27.93
lr0.001_bs128_dr0.0_ls0.0,42,96,0.0011,0.9997,0.0240,0.9947,27.92
lr0.001_bs128_dr0.0_ls0.0,42,97,0.0010,0.9997,0.0234,0.9948,27.93
lr0.001_bs128_dr0.0_ls0.0,42,98,0.0009,0.9998,0.0227,0.9953,27.90
lr0.001_bs128_dr0.0_ls0.0,42,99,0.0010,0.9997,0.0254,0.9940,27.91
lr0.001_bs128_dr0.0_ls0.0,42,100,0.0007,0.9999,0.0262,0.9943,27.89
lr0.001_bs128_dr0.0_ls0.1,42,1,3.8839,0.3148,1.9669,0.6076,28.08
lr0.001_bs128_dr0.0_ls0.1,42,2,1.3714,0.8168,1.2046,0.8706,28.07
lr0.001_bs128_dr0.0_ls0.1,42,3,1.0609,0.9200,1.0426,0.9208,28.09
lr0.001_bs128_dr0.0_ls0.1,42,4,0.9515,0.9514,0.9669,0.9468,28.07
lr0.001_bs128_dr0.0_ls0.1,42,5,0.8976,0.9654,0.8933,0.9638,28.07
lr0.001_bs128_dr0.0_ls0.1,42,6,0.8617,0.9724,0.8663,0.9678,28.07
lr0.001_bs128_dr0.0_ls0.1,42,7,0.8417,0.9754,0.8758,0.9627,28.07
lr0.001_bs128_dr0.0_ls0.1,42,8,0.8220,0.9797,0.8256,0.9744,28.04
lr0.001_bs128_dr0.0_ls0.1,42,9,0.8074,0.9821,0.8522,0.9686,28.09
lr0.001_bs128_dr0.0_ls0.1,42,10,0.7989,0.9831,0.8089,0.9787,28.08
lr0.001_bs128_dr0.0_ls0.1,42,11,0.7905,0.9846,0.7937,0.9809,28.16
lr0.001_bs128_dr0.0_ls0.1,42,12,0.7788,0.9868,0.7903,0.9822,28.25
lr0.001_bs128_dr0.0_ls0.1,42,13,0.7750,0.9868,0.7996,0.9781,28.23
lr0.001_bs128_dr0.0_ls0.1,42,14,0.7694,0.9872,0.8082,0.9789,28.25
lr0.001_bs128_dr0.0_ls0.1,42,15,0.7614,0.9886,0.7887,0.9793,28.25
lr0.001_bs128_dr0.0_ls0.1,42,16,0.7568,0.9898,0.7759,0.9835,28.23
lr0.001_bs128_dr0.0_ls0.1,42,17,0.7547,0.9897,0.7706,0.9844,28.23
lr0.001_bs128_dr0.0_ls0.1,42,18,0.7514,0.9901,0.7545,0.9878,28.24
lr0.001_bs128_dr0.0_ls0.1,42,19,0.7482,0.9905,0.7555,0.9855,28.22
lr0.001_bs128_dr0.0_ls0.1,42,20,0.7462,0.9903,0.7670,0.9840,28.22
lr0.001_bs128_dr0.0_ls0.1,42,21,0.7411,0.9916,0.7539,0.9874,28.23
lr0.001_bs128_dr0.0_ls0.1,42,22,0.7409,0.9909,0.7491,0.9865,28.23
lr0.001_bs128_dr0.0_ls0.1,42,23,0.7358,0.9925,0.7531,0.9869,28.24
lr0.001_bs128_dr0.0_ls0.1,42,24,0.7346,0.9927,0.7492,0.9869,28.21
lr0.001_bs128_dr0.0_ls0.1,42,25,0.7356,0.9921,0.7514,0.9866,28.23
lr0.001_bs128_dr0.0_ls0.1,42,26,0.7317,0.9931,0.7411,0.9891,28.22
lr0.001_bs128_dr0.0_ls0.1,42,27,0.7290,0.9933,0.7433,0.9882,28.22
lr0.001_bs128_dr0.0_ls0.1,42,28,0.7285,0.9934,0.7441,0.9867,28.26
lr0.001_bs128_dr0.0_ls0.1,42,29,0.7267,0.9936,0.7534,0.9839,28.90
lr0.001_bs128_dr0.0_ls0.1,42,30,0.7263,0.9936,0.7388,0.9894,28.88
lr0.001_bs128_dr0.0_ls0.1,42,31,0.7216,0.9946,0.7504,0.9856,28.83
lr0.001_bs128_dr0.0_ls0.1,42,32,0.7247,0.9937,0.7348,0.9892,28.60
lr0.001_bs128_dr0.0_ls0.1,42,33,0.7225,0.9943,0.7367,0.9880,28.38
lr0.001_bs128_dr0.0_ls0.1,42,34,0.7221,0.9943,0.7315,0.9899,27.96
lr0.001_bs128_dr0.0_ls0.1,42,35,0.7165,0.9958,0.7243,0.9923,27.98
lr0.001_bs128_dr0.0_ls0.1,42,36,0.7172,0.9955,0.7363,0.9883,27.98
lr0.001_bs128_dr0.0_ls0.1,42,37,0.7178,0.9951,0.7280,0.9909,28.00
lr0.001_bs128_dr0.0_ls0.1,42,38,0.7190,0.9945,0.7270,0.9915,27.96
lr0.001_bs128_dr0.0_ls0.1,42,39,0.7155,0.9957,0.7361,0.9882,27.95
lr0.001_bs128_dr0.0_ls0.1,42,40,0.7165,0.9951,0.7331,0.9892,27.78
lr0.001_bs128_dr0.0_ls0.1,42,41,0.7143,0.9959,0.7241,0.9917,27.80
lr0.001_bs128_dr0.0_ls0.1,42,42,0.7145,0.9956,0.7253,0.9910,27.80
lr0.001_bs128_dr0.0_ls0.1,42,43,0.7120,0.9964,0.7296,0.9908,27.94
lr0.001_bs128_dr0.0_ls0.1,42,44,0.7146,0.9953,0.7243,0.9923,28.44
lr0.001_bs128_dr0.0_ls0.1,42,45,0.7106,0.9965,0.7293,0.9907,28.44
lr0.001_bs128_dr0.0_ls0.1,42,46,0.7128,0.9957,0.7326,0.9889,28.40
lr0.001_bs128_dr0.0_ls0.1,42,47,0.7130,0.9956,0.7223,0.9917,28.36
lr0.001_bs128_dr0.0_ls0.1,42,48,0.7102,0.9963,0.7297,0.9901,28.14
