config_id,seed,epoch,train_loss,train_acc,val_loss,val_acc,epoch_time
lr0.001_bs64_dr0.0_ls0.1,42,17,0.7855,0.9909,0.7517,0.9858,35.58
lr0.001_bs64_dr0.0_ls0.1,42,18,0.7260,0.9931,0.7605,0.9842,35.62
lr0.001_bs64_dr0.0_ls0.1,42,19,0.7264,0.9929,0.7383,0.9874,35.54
lr0.001_bs64_dr0.0_ls0.1,42,20,0.7227,0.9937,nan,0.9864,35.55
lr0.001_bs64_dr0.0_ls0.1,42,21,0.7209,0.9944,0.7497,0.9857,35.49
lr0.001_bs64_dr0.0_ls0.1,42,22,0.7190,0.9946,0.7366,0.9894,35.54
lr0.001_bs64_dr0.0_ls0.1,42,23,0.7204,0.9941,0.7346,0.9895,35.63
lr0.001_bs64_dr0.0_ls0.1,42,24,0.7168,0.9953,0.7390,0.9874,35.48
lr0.001_bs64_dr0.0_ls0.1,42,25,0.7162,0.9952,0.7350,0.9881,35.59
lr0.001_bs64_dr0.0_ls0.1,42,26,0.7162,0.9949,0.7268,0.9911,35.53
lr0.001_bs64_dr0.0_ls0.1,42,27,0.7148,0.9953,0.7339,0.9884,35.61
lr0.001_bs64_dr0.0_ls0.1,42,28,0.7132,0.9954,0.7299,0.9896,35.63
lr0.001_bs64_dr0.0_ls0.1,42,29,0.7140,0.9955,0.7295,0.9895,35.59
lr0.001_bs64_dr0.0_ls0.1,42,30,0.7119,0.9958,0.7315,0.9889,35.66
lr0.001_bs64_dr0.0_ls0.1,42,31,0.7122,0.9959,0.7255,0.9900,35.61
lr0.001_bs64_dr0.0_ls0.1,42,32,0.7106,0.9961,0.7314,0.9890,35.54
lr0.001_bs64_dr0.0_ls0.1,42,33,0.7100,0.9962,nan,0.9884,35.64
lr0.001_bs64_dr0.0_ls0.1,42,34,0.7096,0.9961,0.7297,0.9896,35.61
lr0.001_bs64_dr0.0_ls0.1,42,35,0.7103,0.9961,0.7489,0.9855,35.51
lr0.001_bs64_dr0.0_ls0.1,42,36,0.7085,0.9966,nan,0.9869,35.60
lr0.001_bs64_dr0.0_ls0.1,42,37,0.8294,0.9927,0.7250,0.9907,35.44
lr0.001_bs64_dr0.0_ls0.1,42,38,0.7090,0.9963,0.7320,0.9899,35.40
lr0.001_bs64_dr0.0_ls0.1,42,39,0.7080,0.9966,nan,0.9855,35.35
lr0.001_bs64_dr0.0_ls0.1,42,40,0.7074,0.9968,0.7403,0.9885,35.27
lr0.001_bs64_dr0.0_ls0.1,42,41,0.7067,0.9970,nan,0.9853,35.32
lr0.001_bs64_dr0.0_ls0.1,42,42,0.8140,0.9941,nan,0.9900,35.28
lr0.001_bs64_dr0.0_ls0.1,42,43,0.7065,0.9969,0.7216,0.9922,35.05
lr0.001_bs64_dr0.0_ls0.1,42,44,0.7062,0.9968,nan,0.9891,35.03
lr0.001_bs64_dr0.0_ls0.1,42,45,0.7045,0.9973,0.7273,0.9906,35.02
lr0.001_bs64_dr0.0_ls0.1,42,46,0.7052,0.9972,nan,0.9885,35.07
lr0.001_bs64_dr0.0_ls0.1,42,47,0.7062,0.9968,nan,0.9903,35.14
lr0.001_bs64_dr0.0_ls0.1,42,48,0.7048,0.9972,0.7281,0.9902,34.97
lr0.001_bs64_dr0.0_ls0.1,42,49,0.7050,0.9971,nan,0.9801,35.01
lr0.001_bs64_dr0.0_ls0.1,42,50,0.6994,0.9985,0.7189,0.9921,35.06
lr0.001_bs64_dr0.0_ls0.1,42,51,0.6983,0.9988,0.7156,0.9925,35.05
